speed_object_1_kph,speed_object_2_kph,angle_degrees,PET,acceleration_obj1_mps2,acceleration_obj2_mps2,min_dist_dual_check_m,object_count_at_frame1,target_dist_px,FE_inv_PET,FE_safety_index,FE_log_mesafe,FE_dist_squared,class_object_1,class_object_2
8,11,0.01,2.1,0.0,1.11,2.705,42,34.849,0.47619024943321453,0.2726046580216174,3.579315672653795,1214.4528009999997,Car,VRU
8,7,82.01,2.17,0.0,0.56,2.668,39,34.255,0.4608292807238338,0.21894613285808984,3.562607363171004,1173.4050250000003,Car,VRU
11,4,57.94,2.63,0.0,0.0,1.991,46,23.565,0.38022799230874815,0.3182686052082068,3.2013226656206117,555.3092250000001,Car,Ped
10,3,43.4,2.17,1.11,0.0,0.5,42,0.0,0.4608292807238338,6500000.0,0.0,0.0,Car,Ped
2,3,2.19,2.43,-3.33,-3.33,7.102,47,104.325,0.41152246439404755,0.023963575135743348,4.6570508078650805,10883.705625,Car,Car
8,9,3.3,2.43,0.0,0.0,7.653,45,113.029,0.41152246439404755,0.07520193865997277,4.736452802008785,12775.554841,Car,Car
9,16,30.48,2.63,0.56,2.22,3.152,40,41.908,0.38022799230874815,0.2982723991058414,3.759058288735183,1756.2804640000002,Car,VRU
4,8,14.02,2.97,0.0,0.0,4.789,46,67.777,0.3367002233332581,0.08852560472541415,4.230869386722238,4593.721729,VRU,Car
11,11,88.64,1.13,1.11,0.0,1.287,43,12.441,0.8849549690663993,0.8841732268970961,2.598309737089011,154.77848100000003,VRU,VRU
8,9,15.81,2.33,0.0,0.56,3.039,47,40.127,0.42918436515692476,0.21182744257414104,3.716664840121873,1610.1761290000002,Car,VRU
6,21,84.36,2.1,-0.56,0.0,2.488,41,31.419,0.47619024943321453,0.42967629683706365,3.478744670674498,987.1535610000001,VRU,VRU
12,14,3.61,2.2,0.0,-1.11,6.817,39,99.822,0.45454524793397816,0.13023181132183476,4.61335658579159,9964.431684000001,VRU,VRU
12,17,6.98,2.37,0.0,1.11,6.967,42,102.186,0.42194075023597033,0.14189810598420424,4.636533184930231,10441.978596,VRU,VRU
13,13,1.36,1.53,0.0,-1.11,3.595,47,48.901,0.6535943440559843,0.26584322885333167,3.9100410426368337,2391.3078010000004,Car,VRU
13,16,3.24,1.6,1.11,0.0,3.626,42,49.389,0.6249996093752441,0.29358763502829305,3.9197728972882055,2439.273321,Car,VRU
14,3,2.48,1.33,0.0,1.11,3.889,46,53.556,0.7518791339254632,0.15871237286742154,3.9992276970646286,2868.2451359999995,Car,Ped
15,10,10.99,2.63,0.0,-0.56,5.893,49,85.213,0.38022799230874815,0.14669123083694707,4.456820978363616,7261.255368999999,VRU,LCV
7,6,3.14,2.07,1.11,0.56,6.057,45,87.817,0.4830915540620512,0.0740175583996543,4.486578073116991,7711.825488999999,VRU,LCV
13,10,5.28,2.17,0.0,0.0,6.746,48,98.693,0.4608292807238338,0.1165229538414786,4.602095463871015,9740.308249,VRU,VRU
14,10,7.54,2.37,0.0,0.0,7.466,44,110.075,0.42194075023597033,0.10901657861443036,4.710205648821972,12116.505625,VRU,VRU
12,9,53.76,2.6,0.0,0.56,7.199,44,105.858,0.38461523668644737,0.09918947931011847,4.671500850277367,11205.916164,VRU,VRU
21,16,0.13,1.17,1.11,0.0,4.249,48,59.234,0.8547001241879282,0.31232062139445893,4.098236976937445,3508.666756,VRU,VRU
15,4,76.34,3.0,1.11,0.0,2.861,45,37.302,0.33333322222225925,0.25467802652195526,3.6455021141443678,1391.439204,VRU,Ped
16,15,12.38,1.77,0.0,1.11,8.271,40,122.788,0.5649714322195298,0.126233832897076,4.81857042501931,15076.892944,VRU,VRU
19,2,64.89,1.77,0.0,0.0,0.761,43,4.117,0.5649714322195298,2.550400157784756,1.6325683298229547,16.949689,VRU,Ped
9,11,0.66,2.67,0.0,0.0,8.36,38,124.197,0.37453169493194943,0.08051724211923604,4.8298884967175715,15424.894809000001,LCV,VRU
9,11,2.06,2.83,0.0,0.0,8.374,39,124.423,0.353356765598316,0.08037099185543677,4.831692024458848,15481.082929,LCV,VRU
9,11,3.07,3.0,0.0,0.0,8.766,39,130.619,0.33333322222225925,0.07655853990186313,4.879911385369572,17061.323161,LCV,VRU
4,17,74.91,1.43,0.0,-0.56,0.874,41,5.905,0.6993002102795733,1.7781538055624375,1.9322457868612555,34.869025,Ped,VRU
5,7,24.93,2.53,-0.56,0.0,3.653,40,49.824,0.39525676076807875,0.12042388968320711,3.928368683964232,2482.4309759999996,Ped,VRU
18,19,0.54,1.9,0.0,0.0,13.689,40,208.406,0.5263155124655198,0.08876903693382611,5.344274951321068,43433.060836000004,Car,VRU
18,19,0.58,1.87,0.0,0.0,13.335,39,202.821,0.5347590723213517,0.09121343405656498,5.3172421576783755,41136.358041,Car,VRU
18,19,0.69,1.8,0.0,0.0,12.329,37,186.921,0.5555552469137517,0.09897229257829622,5.236021661749866,34939.460241,Car,VRU
18,19,1.26,1.7,0.0,0.0,10.732,38,161.688,0.5882349480970894,0.11441789053969442,5.091834256126934,26143.009343999995,Car,VRU
18,19,1.71,1.67,0.0,0.0,10.303,37,154.897,0.5988020366454871,0.11943420389397985,5.049195532774026,23993.080608999997,Car,VRU
11,26,51.06,2.43,0.0,-1.11,9.185,35,137.238,0.41152246439404755,0.13480231324558567,4.928976837358496,18834.268644,Car,VRU
6,9,67.51,1.2,0.0,0.0,0.944,40,7.01,0.8333326388894676,1.0698999900285322,2.080690761080268,49.1401,VRU,VRU
12,14,4.69,2.5,0.0,0.0,6.118,40,88.778,0.399999840000064,0.14643267311234007,4.497339956429338,7881.533284000001,Car,VRU
12,14,10.16,2.43,0.0,0.56,7.956,37,117.819,0.41152246439404755,0.11033873899507941,4.777601326800613,13881.316761,Car,VRU
12,12,0.5,1.23,0.0,0.0,2.923,41,38.286,0.8130074690996186,0.31343048860078127,3.6708682213120847,1465.817796,Car,VRU
12,12,2.91,1.23,0.0,0.0,2.538,39,32.202,0.8130074690996186,0.3726476500637337,3.5026101150718842,1036.9688039999999,Car,VRU
7,7,16.88,2.57,-0.56,0.56,1.663,36,18.372,0.3891049069630712,0.3810145666767599,2.9638287245409827,337.53038399999997,VRU,Car
14,11,4.81,2.43,0.0,-0.56,4.153,37,57.721,0.41152246439404755,0.21655896092307894,4.072797414134004,3331.713841,Car,VRU
14,19,2.4,1.93,0.0,-1.11,6.992,36,102.586,0.518134446562463,0.16084065895111752,4.640402185558672,10523.887396,Car,VRU
14,11,1.65,1.73,0.0,1.11,10.004,40,150.178,0.5780343479570244,0.08323456109926514,5.018457950513393,22553.431684,Car,VRU
8,7,50.65,2.83,0.56,0.0,1.179,34,10.728,0.353356765598316,0.6991050802474758,2.4619791451442956,115.089984,LCV,VRU
10,9,0.99,2.77,0.0,0.0,19.59,38,301.65,0.36101069999613716,0.03149345257253953,5.712577022337697,90992.72249999999,VRU,VRU
7,13,49.83,1.03,0.0,-1.11,0.794,37,4.653,0.9708728438127731,2.1491506234363587,1.7321863776931536,21.650408999999996,VRU,VRU
14,18,72.37,1.33,0.56,0.0,4.444,42,62.328,0.7518791339254632,0.2567064520487349,4.148327569420156,3884.7795840000003,VRU,Car
10,18,74.02,2.6,0.56,0.56,2.259,44,27.796,0.38461523668644737,0.5036695746269401,3.3602364886070566,772.617616,LCV,Car
11,11,1.09,2.07,0.0,0.0,2.668,38,34.26,0.4830915540620512,0.32107412956584563,3.562749176969724,1173.7476,LCV,VRU
11,10,5.69,2.0,-0.56,-0.56,2.372,40,29.575,0.499999750000125,0.3550295737944354,3.420182681573236,874.680625,LCV,VRU
11,11,2.44,2.07,-0.56,0.56,2.571,41,32.723,0.4830915540620512,0.33615498774088604,3.5181800971477695,1070.794729,LCV,VRU
9,4,50.07,1.9,1.11,0.0,8.506,33,126.51,0.5263155124655198,0.051379337195641944,4.848194792895451,16004.780100000002,VRU,Ped
16,6,49.26,1.8,0.0,0.0,1.872,39,21.673,0.5555552469137517,0.507543925273662,3.1211747892445056,469.71892899999995,Car,Ped
4,19,70.87,2.17,0.56,0.0,3.298,38,44.22,0.4608292807238338,0.2600633138836881,3.811539466849824,1955.4083999999998,Ped,Car
8,9,86.63,2.93,0.56,-0.56,8.486,42,126.196,0.3412968118440915,0.06735554163875605,4.845729203870689,15925.430416,Ped,Car
11,11,2.98,1.5,0.0,0.0,2.512,40,31.794,0.6666662222225186,0.3459772175260358,3.4902455718276766,1010.858436,Car,VRU
11,13,78.65,2.73,0.0,0.56,6.822,41,99.899,0.36630023212445706,0.12012132133333346,4.614120016507676,9979.810201,Car,VRU
10,7,69.97,1.4,0.0,1.67,0.967,40,7.387,0.7142852040819971,1.1506699403452092,2.1266828880022746,54.56776899999999,Car,VRU
11,8,65.27,1.6,0.0,0.0,1.364,42,13.654,0.6249996093752441,0.6957667573043242,2.684713335737772,186.431716,Car,VRU
16,13,16.43,1.77,0.0,0.0,7.88,37,116.623,0.5649714322195298,0.12433224900463674,4.76748459457289,13600.924129,Car,VRU
4,13,79.73,2.63,0.0,0.0,3.594,42,48.894,0.38022799230874815,0.17384545805527352,3.909900755047045,2390.623236,Ped,VRU
11,7,0.93,2.23,0.56,0.56,6.891,37,100.989,0.44843029218372543,0.08911861599660739,4.624864964331527,10198.778121000001,VRU,Car
11,7,0.87,2.23,0.56,0.56,6.56,40,95.752,0.44843029218372543,0.09399281378986535,4.572151003530857,9168.445504,VRU,Car
11,7,0.93,2.23,0.56,0.56,6.891,37,100.989,0.44843029218372543,0.08911861599660739,4.624864964331527,10198.778121000001,VRU,Car
10,6,1.19,2.3,0.56,0.0,7.762,36,114.756,0.43478241965981757,0.0697131298606336,4.751484527476044,13168.939536,VRU,Car
10,6,1.19,2.3,0.56,0.0,7.762,36,114.756,0.43478241965981757,0.0697131298606336,4.751484527476044,13168.939536,VRU,Car
5,3,3.99,2.9,0.56,0.56,14.46,41,220.587,0.3448274673008733,0.0181334347983633,5.400815288892386,48658.62456899999,VRU,Car
5,10,5.47,2.17,0.0,0.0,11.062,41,166.897,0.4608292807238338,0.04493789555871049,5.123350696145425,27854.608608999995,Car,VRU
10,19,2.68,2.4,0.0,0.0,10.504,40,158.075,0.41666649305562786,0.09172860925681728,5.069375789118856,24987.705624999995,Car,VRU
10,19,7.78,2.17,0.0,0.0,7.386,39,108.803,0.4608292807238338,0.13326838291896012,4.698687851106552,11838.092809,Car,VRU
10,19,2.23,2.4,0.0,0.0,10.844,39,163.455,0.41666649305562786,0.08870943018745568,5.102636976551093,26717.537025000005,Car,VRU
10,19,0.35,2.47,0.0,0.0,12.995,38,197.434,0.40485813568496526,0.07344226387834789,5.290456551136187,38980.184356,Car,VRU
10,24,4.42,1.9,0.0,0.0,9.348,38,139.816,0.5263155124655198,0.1215883724209792,4.947454073631456,19548.513856,Car,VRU
10,9,80.54,1.5,0.0,0.0,4.234,39,59.008,0.6666662222225186,0.160995116577496,4.0944778866673355,3481.9440640000003,Car,VRU
18,7,34.63,2.07,0.0,-0.56,2.187,40,26.658,0.4830915540620512,0.46890237568825954,3.3199150170424665,710.6489640000001,Car,VRU
10,10,1.3,1.63,0.0,0.0,4.205,43,58.552,0.6134965561370822,0.1707883561485798,4.08684988045984,3428.336704,Car,VRU
8,13,19.72,1.63,0.56,1.11,2.327,39,28.865,0.6134965561370822,0.36376232933440744,3.396687226184269,833.1882249999999,Car,VRU
10,6,45.68,2.63,0.0,0.56,4.592,37,64.664,0.38022799230874815,0.1237164400019108,4.1845508301082495,4181.432896,Car,Car
15,9,89.18,2.17,0.56,-0.56,14.486,42,220.998,0.4608292807238338,0.054299133683114176,5.402668372822689,48840.116003999996,VRU,VRU
8,5,12.68,2.9,0.0,0.0,5.734,39,82.71,0.3448274673008733,0.07858783607075523,4.427358444671965,6840.944099999999,VRU,LCV
6,4,70.11,2.47,0.0,0.56,1.157,38,10.374,0.40485813568496526,0.48197411972487764,2.431330048884608,107.619876,Car,Ped
9,20,6.65,2.97,0.0,0.0,7.824,37,115.734,0.3367002233332581,0.1252872956496164,4.7598978421896065,13394.358756,Car,VRU
9,20,6.9,2.9,0.0,0.0,7.52,36,110.929,0.3448274673008733,0.13071423946205016,4.7178647417059905,12305.243041,Car,VRU
9,3,77.21,1.7,0.0,0.0,1.621,36,17.709,0.5882349480970894,0.3388107550504966,2.9290046915032817,313.608681,Car,Ped
19,24,2.32,2.6,0.0,0.0,21.468,35,331.324,0.38461523668644737,0.06489116374035336,5.8061103966466,109775.59297600001,VRU,VRU
19,21,1.46,2.53,0.0,0.0,9.708,36,145.506,0.39525676076807875,0.13745137563089235,4.9870663832498625,21171.996036,VRU,VRU
16,18,26.39,1.83,1.67,0.0,5.79,32,83.588,0.5464477888263449,0.20337847294613495,4.437792412579739,6986.953743999999,VRU,VRU
16,17,2.99,2.27,0.0,0.0,7.774,38,114.94,0.44052844029584126,0.1435531569205398,4.753072815911587,13211.203599999999,VRU,VRU
13,13,14.72,2.47,0.56,0.56,5.556,37,79.897,0.40485813568496526,0.16270948642990993,4.393176740558567,6383.530609000001,VRU,VRU
9,10,0.17,2.7,0.0,0.0,7.555,36,111.478,0.3703702331962099,0.08521860739142605,4.722757646965438,12427.344484,Car,Car
9,10,3.04,2.53,0.0,0.0,4.794,38,67.86,0.39525676076807875,0.13999410344836277,4.232075457910378,4604.9796,Car,Car
9,10,16.92,2.33,0.0,0.0,2.506,37,31.699,0.42918436515692476,0.29969398720167867,3.487344496395843,1004.8266010000001,Car,Car
10,23,36.99,2.57,1.11,-1.11,2.553,37,32.434,0.3891049069630712,0.5087253959201642,3.509573346280439,1051.9643559999997,Car,VRU
11,10,0.91,2.83,0.0,0.0,6.553,36,95.642,0.353356765598316,0.1097844031933209,4.571013429336597,9147.392163999999,Car,Car
11,10,1.6,2.7,0.0,0.0,6.064,37,87.924,0.3703702331962099,0.11942131705312181,4.487782072339745,7730.629776000002,Car,Car
11,13,4.57,1.8,0.0,0.0,4.006,36,55.404,0.5555552469137517,0.2165908559564137,4.032540077974984,3069.6032160000004,Car,VRU
12,10,3.91,2.5,0.0,0.0,13.54,38,206.051,0.399999840000064,0.05338484135779569,5.332965139731181,42457.014600999995,VRU,VRU
6,9,55.25,2.1,0.0,0.56,3.036,36,40.067,0.47619024943321453,0.18718645800318323,3.715204879281485,1605.364489,Ped,VRU
7,8,64.9,1.7,0.0,0.0,1.014,34,8.122,0.5882349480970894,0.9234177636767098,2.2106890782895086,65.966884,VRU,VRU
10,3,65.34,1.33,0.0,0.0,0.702,37,3.187,0.7518791339254632,2.0395349734750634,1.4319844870370062,10.156968999999998,Car,Ped
8,3,75.5,2.6,0.0,0.0,0.686,33,2.94,0.38461523668644737,1.870747663010999,1.3711807233098425,8.6436,LCV,Ped
8,8,0.49,2.0,0.0,0.0,4.742,34,67.034,0.499999750000125,0.11934242146757731,4.220007580217758,4493.557156000001,Car,Car
8,14,6.86,1.13,0.0,0.0,2.407,35,30.134,0.8849549690663993,0.36503615965234754,3.4383004696136577,908.057956,Car,VRU
13,3,86.13,2.77,-1.11,0.0,1.897,34,22.074,0.36101069999613716,0.36241730712977677,3.138706442505098,487.2614760000001,Car,Ped
9,17,85.43,2.27,1.11,1.11,1.735,36,19.517,0.44052844029584126,0.6660859421998288,3.0212538107840685,380.91328899999996,Car,VRU
14,12,4.96,2.7,1.11,0.0,6.899,36,101.122,0.3703702331962099,0.1285575826372344,4.626168176983697,10225.658884,Car,VRU
13,12,4.91,2.7,1.11,0.0,6.735,36,98.515,0.3703702331962099,0.1268842295398241,4.600308386571184,9705.205225,Car,VRU
13,14,9.44,1.3,0.0,0.0,4.271,31,59.594,0.7692301775152481,0.22653286863555278,4.104195878272475,3551.444836,LCV,VRU
9,8,20.75,2.9,-0.56,-2.22,2.637,35,33.767,0.3448274673008733,0.25172504955355673,3.548668661020364,1140.210289,LCV,VRU
8,9,21.26,2.97,-1.11,-1.67,2.579,36,32.853,0.3367002233332581,0.2587282665592711,3.522027621723673,1079.3196090000001,LCV,VRU
19,12,17.96,2.0,-0.56,0.0,5.432,36,77.937,0.499999750000125,0.19887857886653865,4.36865006596555,6074.175969,Car,VRU
11,38,40.07,2.4,0.0,0.0,6.71,32,98.127,0.41666649305562786,0.24967643717145704,4.596401856296235,9628.908129,VRU,VRU
17,6,40.93,2.13,0.0,0.0,1.635,37,17.937,0.4694833476604002,0.6411328181338675,2.941117680280768,321.73596900000007,Car,VRU
24,21,1.82,1.37,0.56,0.0,7.884,30,116.677,0.7299264745062229,0.19284006108453197,4.767943583106235,13613.522329000001,VRU,VRU
6,4,56.84,2.6,0.0,0.56,2.563,34,32.596,0.38461523668644737,0.15339304965661282,3.5144070122633804,1062.4992159999997,Car,Ped
14,23,20.26,2.5,0.0,1.11,7.903,34,116.984,0.399999840000064,0.15814128292637214,4.770549022051734,13685.256255999999,VRU,VRU
8,4,64.96,1.23,-1.11,0.0,0.849,35,5.519,0.8130074690996186,1.087153272847749,1.8747209899424022,30.459361,VRU,Ped
8,4,87.04,1.1,1.11,0.0,1.134,34,10.017,0.9090900826453794,0.5989816712606898,2.399439534357928,100.34028899999998,VRU,Ped
7,4,75.58,2.9,0.56,0.0,3.664,33,49.99,0.3448274673008733,0.11002200219999995,3.9316295350670645,2499.0001,VRU,Ped
12,20,41.96,1.67,-5.0,0.0,2.886,39,37.702,0.5988020366454871,0.42438065820432186,3.6558912782869557,1421.4408039999998,VRU,Car
3,9,5.77,2.27,0.56,0.0,4.191,37,58.319,0.44052844029584126,0.10288242077397725,4.082929659406802,3401.1057610000003,Car,VRU
6,9,28.28,2.5,0.56,1.11,1.254,44,11.908,0.399999840000064,0.6298286337060268,2.557847274189715,141.80046399999998,Car,VRU
10,13,25.77,2.97,0.56,1.67,3.73,43,51.045,0.3367002233332581,0.22529140512701723,3.9521087289674317,2605.5920250000004,Car,VRU
10,12,24.72,1.53,0.0,0.0,4.611,40,64.965,0.6535943440559843,0.1693219399781122,4.18912429833574,4220.451225000001,VRU,VRU
12,5,54.87,2.6,0.0,0.0,0.819,39,5.036,0.38461523668644737,1.68784716285799,1.7977415409056023,25.361295999999996,LCV,Ped
4,11,60.44,1.6,0.0,0.0,1.071,43,9.024,0.6249996093752441,0.8311169291758723,2.3049822175937673,81.43257599999998,Ped,VRU
19,7,82.77,1.87,0.0,0.0,2.805,42,36.427,0.5347590723213517,0.35687813004424934,3.6223923690915756,1326.926329,Car,VRU
13,3,73.1,2.43,0.0,0.0,8.525,40,126.802,0.41152246439404755,0.0630904870341912,4.850482191273252,16078.747204000001,VRU,Ped
12,10,42.31,1.73,0.56,0.0,2.186,43,26.644,0.5780343479570244,0.41285090778971223,3.3194087062291477,709.9027359999999,Car,VRU
15,15,12.06,1.17,0.0,0.0,2.957,43,38.823,0.8547001241879282,0.3863688950784614,3.684444634823824,1507.225329,Car,VRU
6,5,21.13,2.5,0.0,-0.56,0.885,43,6.089,0.399999840000064,0.9032680401924715,1.9585442868728806,37.07592100000001,Car,VRU
8,16,85.82,2.67,0.56,-0.56,3.417,37,46.087,0.37453169493194943,0.2603771072020937,3.851996954432449,2124.0115690000002,Car,VRU
8,20,11.67,1.9,0.0,0.0,4.52,37,63.518,0.5263155124655198,0.22040995906026703,4.166944254636444,4034.536324,Car,VRU
20,3,74.0,3.0,0.0,0.0,20.581,42,317.312,0.33333322222225925,0.036241932116522754,5.763032033860162,100686.90534400001,VRU,Ped
10,10,11.24,1.87,-0.56,0.0,2.204,38,26.927,0.5347590723213517,0.37137444307295864,3.3295939628024627,725.063329,Car,VRU
10,6,14.84,1.7,-0.56,0.0,1.577,38,17.015,0.5882349480970894,0.4701733487996856,2.891204744200057,289.510225,Car,VRU
13,14,24.12,1.4,0.56,1.67,2.205,39,26.949,0.7142852040819971,0.5009462131824478,3.330381420785741,726.2486010000001,Car,VRU
16,2,64.81,2.7,0.0,0.0,0.648,40,2.345,0.3703702331962099,3.837951455031362,1.2074666935801919,5.4990250000000005,Car,Ped
3,21,66.58,2.8,0.0,-0.56,18.477,41,284.063,0.3571427295918823,0.0422441499165884,5.652710208471697,80691.787969,Ped,VRU
10,10,70.29,2.7,0.0,-0.56,7.472,37,110.162,0.3703702331962099,0.09077540267265116,4.71098859679593,12135.666244000002,VRU,VRU
9,8,74.13,2.8,0.0,2.22,1.725,37,19.363,0.3571427295918823,0.4389815401032102,3.013719528568378,374.925769,Car,VRU
9,9,36.8,2.5,0.0,1.11,2.249,39,27.635,0.399999840000064,0.3256739523910276,3.3546297458458207,763.6932250000001,Car,VRU
10,11,74.11,1.2,1.11,-2.78,1.849,41,21.316,0.8333326388894676,0.49258770441979244,3.1053039099832818,454.371856,VRU,VRU
6,5,1.03,2.93,1.11,1.11,11.012,43,166.109,0.3412968118440915,0.03311078849965511,5.118646294115045,27592.199881000004,VRU,VRU
11,9,89.41,1.93,0.0,1.67,1.737,35,19.55,0.518134446562463,0.5115089252425101,3.022860940942244,382.20250000000004,Car,VRU
17,5,61.07,1.53,-1.11,0.0,0.995,42,7.824,0.6535943440559843,1.4059302906530815,2.1774752819512013,61.214976,VRU,Ped
8,9,33.82,2.87,-1.11,2.22,4.364,34,61.064,0.3484319343442737,0.13919821598325993,4.128166110697611,3728.812096,VRU,VRU
13,7,73.17,1.8,0.0,0.0,1.215,38,11.301,0.5555552469137517,0.8848773661731382,2.509680559886648,127.712601,VRU,Car
8,11,75.73,2.67,1.11,1.11,1.931,41,22.614,0.37453169493194943,0.42009372865951494,3.161839756484918,511.39299600000004,Car,Car
9,24,69.73,2.77,-1.11,-0.56,0.737,36,3.741,0.36101069999613716,4.4105842259865735,1.5562480839199813,13.995081,Car,VRU
14,4,58.79,1.9,1.11,0.0,1.024,45,8.281,0.5263155124655198,1.0868251314062154,2.227969299613256,68.57496100000002,Car,Ped
18,14,8.24,1.5,1.11,1.67,2.119,37,25.58,0.6666662222225186,0.6254886385657296,3.2801590532850993,654.3363999999999,VRU,Car
19,4,27.73,2.33,0.0,0.0,2.484,42,31.345,0.42918436515692476,0.3668846588966451,3.4764594494959487,982.509025,VRU,Ped
22,14,24.8,2.47,0.56,-0.56,7.388,40,108.838,0.40485813568496526,0.1653834123616438,4.699006552990956,11845.710243999998,VRU,Car
13,12,8.51,1.87,0.0,0.0,3.363,38,45.234,0.5347590723213517,0.27634079947957735,3.8337154581593853,2046.1147560000002,VRU,Car
8,11,78.5,2.87,0.0,1.67,2.916,37,38.18,0.3484319343442737,0.24882136592924659,3.6681664125163946,1457.7124,Car,Car
4,12,53.78,2.87,0.0,0.0,12.595,37,191.127,0.3484319343442737,0.041856984927001496,5.258156611693972,36529.530129000006,Ped,Car
9,11,1.15,2.77,0.56,0.0,5.36,38,76.8,0.36101069999613716,0.13020833163791234,4.354141431184346,5898.24,VRU,VRU
17,17,4.73,1.93,0.0,0.0,5.739,39,82.789,0.518134446562463,0.20534128682142208,4.428301733955577,6854.018521,Car,Car
7,15,87.19,1.77,0.0,0.0,7.689,45,113.602,0.5649714322195298,0.09682928032227178,4.741465256135336,12905.414404000001,VRU,VRU
8,7,13.11,1.37,0.56,1.11,0.561,45,0.957,0.7299264745062229,7.836982406496963,0.6714126884139392,0.9158489999999999,VRU,VRU
7,6,15.84,1.5,0.0,0.56,0.5,45,0.0,0.6666662222225186,6500000.0,0.0,0.0,VRU,VRU
16,16,3.6,1.7,0.0,0.0,5.185,39,74.028,0.5882349480970894,0.21613443269932414,4.317861377198095,5480.144784000001,Car,VRU
16,13,12.92,1.7,0.0,0.0,5.743,38,82.853,0.5882349480970894,0.17500874832524174,4.429065265804507,6864.619608999999,Car,VRU
17,7,85.77,1.73,0.0,1.11,1.214,42,11.279,0.5780343479570244,1.063924012419185,2.5078904861783755,127.215841,Car,VRU
15,4,58.93,1.17,0.0,0.0,0.996,39,7.83,0.8547001241879282,1.2132820928119932,2.178155014615869,61.3089,VRU,Ped
3,6,82.27,2.4,0.56,0.56,2.855,43,37.207,0.41666649305562786,0.1209449802202548,3.643018744898317,1384.3608490000001,Ped,VRU
8,4,64.91,1.97,0.0,0.0,1.036,46,8.468,0.5076139555259109,0.7085497509979038,2.2479176916517374,71.707024,Car,Ped
4,10,76.61,1.97,0.0,0.56,3.195,40,42.579,0.5076139555259109,0.16440028736230802,3.7745753829475586,1812.971241,LCV,VRU
12,12,19.61,2.8,0.0,1.11,11.71,42,177.14,0.3571427295918823,0.06774302773093019,5.182569758003724,31378.579599999994,VRU,VRU
10,8,79.79,2.7,0.56,0.56,9.493,42,142.106,0.3703702331962099,0.0633330044943,4.963585614404595,20194.115235999998,VRU,LCV
5,13,80.42,2.83,0.56,0.0,8.519,41,126.712,0.353356765598316,0.07102721075330505,4.849777728866323,16055.930944000002,VRU,VRU
12,9,32.97,2.1,0.56,0.56,1.898,43,22.091,0.47619024943321453,0.4753066644648651,3.13944293122029,488.01228100000003,VRU,LCV
11,15,28.88,2.7,0.0,0.0,9.714,42,145.598,0.3703702331962099,0.08928694014143779,4.987694146794689,21198.777604000003,VRU,VRU
9,17,1.61,2.07,0.56,0.0,4.333,44,60.574,0.4830915540620512,0.21461352701466757,4.120239703517438,3669.2094759999995,Car,Car
15,2,79.31,2.13,1.67,0.0,1.258,42,11.971,0.4694833476604002,0.7100492264598425,2.5627160963585363,143.304841,Car,Ped
8,8,83.67,2.27,1.11,0.0,1.659,41,18.312,0.44052844029584126,0.43687197264788263,2.960726664355176,335.32934400000005,Car,VRU
17,4,67.27,1.93,0.0,0.0,1.592,44,17.262,0.518134446562463,0.608272470845066,2.9048223981941486,297.976644,VRU,Ped
13,4,59.36,1.43,0.0,0.0,7.368,43,108.532,0.6993002102795733,0.07831791473189553,4.696216744006434,11779.195023999999,VRU,Ped
8,4,89.73,1.27,0.0,0.56,1.031,41,8.384,0.7874009548023978,0.7156487696029616,2.2390061113511743,70.29145600000001,VRU,Ped
9,9,33.15,1.1,1.11,0.0,1.061,43,8.866,0.9090900826453794,1.015113803844597,2.2890945028115466,78.60595599999999,VRU,VRU
4,17,65.48,1.5,0.0,0.0,1.153,40,10.32,0.6666662222225186,1.0174417618757983,2.4265710727750367,106.50240000000001,Ped,VRU
4,7,57.69,1.7,0.0,-2.22,1.533,43,16.324,0.5882349480970894,0.3369272030796861,2.8520928233523803,266.4729760000001,Ped,VRU
13,14,1.77,2.87,-0.56,-1.11,12.156,42,184.185,0.3484319343442737,0.07329587060132003,5.221355325411408,33924.114225,VRU,LCV
14,9,1.07,2.53,0.0,0.0,2.511,39,31.781,0.39525676076807875,0.3618514092743649,3.489849079256718,1010.0319609999999,LCV,VRU
14,6,26.95,2.23,-0.56,-2.22,5.245,39,74.977,0.44843029218372543,0.1333742329864594,4.330430662905206,5621.550529000001,LCV,Ped
8,5,63.68,2.5,0.0,0.0,3.755,43,51.433,0.399999840000064,0.1263780038812046,3.9595361640968303,2645.353489,Car,Ped
13,13,7.35,2.13,0.0,0.0,13.809,42,210.306,0.4694833476604002,0.0618146887781866,5.3533073198648635,44228.613636,Car,VRU
13,13,12.21,2.57,0.0,0.0,9.506,44,142.307,0.3891049069630712,0.09135179512355826,4.964989182210508,20251.282248999996,Car,VRU
6,14,19.17,1.23,0.0,0.0,1.86,43,21.492,0.8130074690996186,0.46528938836360556,3.1131596904299554,461.906064,Ped,VRU
6,18,21.41,2.7,0.0,1.67,7.852,45,116.174,0.3703702331962099,0.10329333496915545,4.7636600095287,13496.398276000002,Ped,VRU
2,5,31.51,2.87,0.0,1.11,7.759,50,114.701,0.3484319343442737,0.030514119052893012,4.751009277204631,13156.319400999999,Car,Car
3,16,83.03,1.17,-0.56,0.0,0.5,43,0.0,0.8547001241879282,9500000.0,0.0,0.0,Ped,VRU
13,12,1.44,1.97,0.0,0.0,6.936,42,101.702,0.5076139555259109,0.12290810286023773,4.631831590941582,10343.296804,Car,VRU
